level,CLP_ID,node_bf,License_Type,Region,Sub_Region_Group,node_af,level1
1,d537f0a2-6823-4f34-a663-ac790714913a,Current Onboard,Paid,Europe,CEE,Only UI,1
1,549e58fc-f5e1-42c6-b42e-16ee80cd21a3,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,Only UI,1
1,c132d3e4-c9fc-4283-b2f9-94cbbb631f0d,Current Onboard,Trial,Americas,Latin America,Only UI,1
1,13af7416-9b45-4585-8eea-6c3a87b835c2,Current Onboard,Trial,AMEA,MMEA,No usage,1
1,f72a70f4-05fa-4a20-b0b2-d6099facad39,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,Only UI,1
1,4a7a3887-9220-459e-8f12-bad169c14d46,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,Only UI,1
1,daac39ab-c3a2-458e-b32e-a9eb4885ead1,Current Onboard,Trial,Americas,North America,Only UI,1
1,c8ede7ce-37cb-41db-b495-23ed40b74621,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,Only UI,1
1,47cce86b-d5d5-4aa4-8dc6-7bf0c6f8e14e,Current Onboard,Trial,Americas,North America,No usage,1
1,a9acc7ac-885f-4dca-9168-2a9de4fb50b1,Current Onboard,Trial,Japan,Japan,Only UI,1
1,eb2e4af0-651a-4ff4-b5e0-700a82881567,Current Onboard,Paid,AMEA,MMEA,No usage,1
1,8e9d997f-df0e-418d-93d5-3e535243ed57,Current Onboard,Trial,Americas,North America,No usage,1
1,ad6be7b1-4e01-420c-9945-ec5628b4df4d,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,No usage,1
1,51a8d1f4-4c27-4ab7-8e63-f1d1bab09394,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,Only UI,1
1,6248edc5-fa53-48bd-92df-eccf1c0edbb8,Current Onboard,Trial,Japan,Japan,Only UI,1
1,57e0895f-5bac-4614-be88-2a1f7f7c83e7,Current Onboard,Paid,Americas,North America,No usage,1
1,4503c535-4169-438b-8e84-1be877f0fec4,Current Onboard,Trial,Europe,Southern Europe,Only UI,1
1,578a73f1-40ed-47b7-888a-9b13003e1eec,Current Onboard,Trial,AMEA,MMEA,Only UI,1
1,827ad79f-4382-4515-8e4a-7bfdc3a6ee8a,Current Onboard,Trial,Americas,North America,No usage,1
1,c0c60ba1-1c5e-4303-968c-934becaf845c,Current Onboard,Trial,Americas,Latin America,No usage,1
1,8f4e7746-38e9-4134-a2a7-15654b9b30c7,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,No usage,1
1,c3bc3e2a-71cd-4539-947b-f6899e4fc1bf,Current Onboard,Trial,Americas,North America,No usage,1
1,f7d0c2a7-8627-4d26-938d-47e682ad4ee0,Current Onboard,Paid,Europe,Southern Europe,UI and API,1
1,54263925-89fe-4564-96e6-53363baa473f,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,Only UI,1
1,4e67bf68-ec53-486d-87da-2a1668ae3c80,Current Onboard,Paid,Americas,Latin America,Only UI,1
1,9e85320a-698d-4834-b255-c51575293ed7,Current Onboard,Trial,AMEA,MMEA,Only UI,1
1,e5105fbb-98f9-47af-baa7-7654bf3aa2ad,Current Onboard,Paid,Americas,Latin America,No usage,1
1,56496da2-e8b7-410c-a493-8e0c329a3a50,Current Onboard,Trial,Americas,North America,No usage,1
1,4275ff8f-b34d-43e7-9008-a39b91f7244d,Current Onboard,Paid,Americas,Latin America,No usage,1
1,403ceeef-e6eb-4ae8-9e99-a19658bfde73,Current Onboard,Trial,Americas,North America,No usage,1
1,0f6aade8-93c4-48e3-bbcc-de5984d19509,Current Onboard,Trial,Europe,Germany,No usage,1
1,c0efbff1-fb56-49b9-ba8f-336d9b617a74,Current Onboard,Trial,Americas,North America,Only API,1
1,d1a464a3-e601-4151-b47b-58a87b5be607,Current Onboard,Paid,Europe,Alps,No usage,1
1,119d67e9-cc8b-464e-8751-7ad3789b7efd,Current Onboard,Trial,AMEA,MMEA,UI and API,1
1,a7025c11-c7db-4acd-ac69-d9d95e1e39d2,Current Onboard,Trial,Europe,Southern Europe,Only UI,1
1,82ab6c56-d235-4de9-a49b-47bb6a651f1f,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,No usage,1
1,ffaddf53-1874-4788-bc54-10bcc62a63d2,Current Onboard,Paid,AMEA,Pan Asia,No usage,1
1,9182afff-f5ac-4e3a-8d2b-b6c7979df2da,Current Onboard,Trial,Europe,Alps,No usage,1
1,d87b2986-8a2c-4f68-96c5-80a1eb062e0d,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,No usage,1
1,989a66a2-6d0e-484b-9e5c-8e016ff838d5,Current Onboard,Trial,Americas,North America,No usage,1
1,3d80f429-dfcb-44b6-929f-540a62dc455c,Current Onboard,Trial,AMEA,Pan Asia,UI and API,1
1,cd569dac-81da-43be-b95a-43def36e52c1,Current Onboard,Paid,AMEA,MMEA,Only UI,1
1,dc56089d-e05f-41f1-b703-47cd03f8b381,Current Onboard,Trial,Europe,CEE,Only UI,1
1,99cb59e5-76ad-41fa-a3ba-d2d7cbd461d9,Current Onboard,Trial,Americas,Latin America,No usage,1
1,9aeb60fd-e71f-4f85-b013-d7dff4a45e24,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,Only UI,1
1,9c93adec-96f0-4e26-9732-c22fe8057036,Current Onboard,Trial,Americas,Latin America,Only UI,1
1,9d8f83ba-cc94-4180-b306-85bfaf7308eb,Current Onboard,Trial,Americas,North America,No usage,1
1,9de14951-5e7c-4160-b776-de3496a90c8b,Current Onboard,Trial,Americas,North America,Only UI,1
1,3492885e-ba4e-42f0-9ac3-feb76c067f0d,Current Onboard,Trial,Europe,Southern Europe,No usage,1
1,ef422804-5660-469e-bea9-e8cc94dc8074,Current Onboard,Trial,Americas,North America,No usage,1
1,ef56933c-8531-41a8-9b48-65d8e83d2ee6,Current Onboard,Trial,Americas,Latin America,Only UI,1
1,36cb472e-cf23-491f-95d7-6fa69d9a7776,Current Onboard,Trial,Americas,North America,No usage,1
1,381c3cb8-bad4-46f8-b8a6-b5a446642ae3,Current Onboard,Trial,Americas,North America,No usage,1
1,cea02221-a3b1-4394-81bb-e17002746411,Current Onboard,Trial,Americas,North America,UI and API,1
1,6d9a8378-da68-4c6d-aa53-358973f6a91d,Current Onboard,Trial,Japan,Japan,No usage,1
1,d0d8e79a-dc4a-4a93-bcf2-de29467a0139,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,Only UI,1
1,9fedf280-effb-4b34-a1f8-66e2cc367454,Current Onboard,Trial,Japan,Japan,Only UI,1
1,70770840-9a27-4056-9985-7a984ff94a6a,Current Onboard,Trial,Europe,Benelux,No usage,1
1,f92e5e11-5e9a-4d61-b537-2e40bc5f3eb8,Current Onboard,Trial,Europe,UK Region,No usage,1
1,fa215a58-a240-4e47-a5da-eeada15bcc53,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,Only UI,1
1,08183724-84f9-474c-97d2-343b38fa9169,Current Onboard,Trial,Americas,North America,No usage,1
1,fbc580e7-bea9-404f-aa3f-9511892d1afe,Current Onboard,Trial,Europe,Southern Europe,No usage,1
1,fde0ffd9-5cf9-4823-92d8-00f8a36bd855,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,Only UI,1
1,0cd32d3c-aaf6-40cf-8796-c48c468d5064,Current Onboard,Trial,Americas,Latin America,No usage,1
1,0dfcb872-3491-470b-a93d-502fbf018be9,Current Onboard,Trial,Japan,Japan,No usage,1
1,44545910-2b08-455d-bdb9-40a8fec9dffe,Current Onboard,Trial,Americas,North America,Only UI,1
1,45eb227a-9c8a-495e-9a95-9ece84df7ff5,Current Onboard,Trial,Americas,Latin America,Only UI,1
1,f200d8fc-1cf8-4b4f-b99b-8de3b59bc602,Current Onboard,Trial,Americas,Latin America,No usage,1
1,1129e34c-89ca-45c6-a832-d590f25f8e23,Current Onboard,Trial,AMEA,MMEA,Only UI,1
1,f44a3104-d884-49d4-bfd5-305afdea0925,Current Onboard,Trial,AMEA,MMEA,No usage,1
1,f76701e0-d9ba-4c22-ade6-de14e5ff14ba,Current Onboard,Trial,Americas,North America,No usage,1
1,68d1149c-9180-4d54-b8c5-b9ce73c452ff,Current Onboard,Trial,Americas,North America,Only UI,1
1,69740d0f-0e13-4c25-b9bf-b6894a837bcc,Current Onboard,Trial,Europe,Southern Europe,No usage,1
1,6a425589-94a9-409f-9198-968186ca4e39,Current Onboard,Trial,Americas,North America,Only UI,1
1,b73c102b-4141-4f37-817a-51b18ac1cebe,Current Onboard,Paid,Europe,Nordics,No usage,1
1,69a297d4-08d0-4bd0-be68-cf6476410b2b,Current Onboard,Paid,AMEA,MMEA,No usage,1
1,3ecd6636-b1b0-4b10-bfee-1e82d3624c9a,Current Onboard,Trial,Europe,Germany,No usage,1
1,35342fbd-b678-45f2-a2ab-ffe84806f6c9,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,Only UI,1
1,00861df5-ae00-4c15-baa8-7a4ce3e7fbf5,Current Onboard,Paid,Americas,North America,No usage,1
1,33c54edc-4547-4152-882f-1bf68a627569,Current Onboard,Paid,Americas,North America,No usage,1
1,ce5056e6-98d6-4a19-b292-594776781c76,Current Onboard,Essential Access,AMEA,MMEA,Only UI,1
1,8847050f-716d-4dac-abba-c64fa8677d8f,Current Onboard,Paid,Americas,Latin America,Only UI,1
1,5e1597e3-a029-4e79-8db7-09bdf2d56902,Current Onboard,Paid,Americas,North America,No usage,1
1,9896d22e-bf12-44a6-acde-f17ef744c910,Current Onboard,Paid,Europe,UK Region,No usage,1
1,cc194842-0310-4498-bd21-6db897547103,Current Onboard,Paid,Americas,North America,No usage,1
1,6e4e69d6-5280-48c6-b1a7-25649c9073db,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,No usage,1
1,b4e513bd-9140-4183-8903-0b67359070db,Current Onboard,Essential Access,Europe,Germany,Only UI,1
1,137e70ee-657e-4499-a77a-1e25779f63cf,Current Onboard,Trial,Americas,North America,Only UI,1
1,0f780f30-ad3f-452b-b195-21d05441a17c,Current Onboard,Paid,Americas,North America,Only UI,1
1,7c6dec24-a578-4adb-b3d9-551e973bbbe8,Current Onboard,Paid,Americas,North America,Only UI,1
1,025f1ffd-2cc3-4401-940d-0b4a065c462e,Current Onboard,Trial,Americas,North America,Only UI,1
1,d28db479-54de-475d-87c8-096ca505732e,Current Onboard,Trial,Americas,North America,Only UI,1
1,e5777afb-61f3-4d7e-96ae-630af903c368,Current Onboard,Trial,Americas,North America,Only UI,1
1,ebf7bcb1-f414-4509-95e9-92e6bfc23040,Current Onboard,Trial,Americas,North America,Only UI,1
1,5acc60a4-2e1f-4f5f-8977-426ffd76f4d8,Current Onboard,Trial,Americas,North America,Only UI,1
1,c7d3c87b-f8ea-47f2-94d5-0b2a0ca3bdac,Current Onboard,Trial,Europe,Southern Europe,Only UI,1
1,ee879727-c791-4c93-a55e-f2d56f5a74c9,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,Only UI,1
1,d94476e9-b01c-4618-858f-719104e4b6b1,Current Onboard,Paid,Europe,CEE,UI and API,1
1,ef6a4eb5-ba6a-4a2f-b778-807d4883d28c,Current Onboard,Trial,Europe,Southern Europe,Only UI,1
1,77415ec3-521c-441d-ae5a-2e9977e5d884,Current Onboard,Trial,Europe,Southern Europe,No usage,1
1,d47532b8-6684-49ff-90ca-51dee9fd9799,Current Onboard,Trial,Europe,Southern Europe,No usage,1
1,5e6cee00-7fdc-44ff-ad64-1e6efaa9df18,Current Onboard,Trial,Europe,Southern Europe,Only UI,1
1,00be6791-1c7f-4b54-9fc6-fcd106a54381,Current Onboard,Trial,Europe,Nordics,Only UI,1
1,ae41e83c-5d63-4bf5-b17a-55e924fde877,Current Onboard,Trial,Europe,CEE,Only UI,1
1,6bd0cd1e-19dd-423a-9a36-9614d020958f,Current Onboard,Trial,Europe,Southern Europe,Only UI,1
1,a50d4b7e-b1f5-4602-9baa-614e10a86670,Current Onboard,Trial,Europe,Germany,Only UI,1
1,30f1aafd-b683-44a3-ba65-f5bab1e20915,Current Onboard,Trial,Europe,Southern Europe,Only UI,1
1,b32b83ff-2183-445b-b48a-d3d9a2eae522,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,UI and API,1
1,2fc3b33d-1199-4c20-9c6f-1e88fde95cce,Current Onboard,Trial,Europe,CEE,Only UI,1
1,7ba2c7d3-3bd1-4712-864b-a6de5dc83158,Current Onboard,Trial,Europe,UK Region,Only UI,1
1,e061aa2e-3096-41f8-93aa-9b92199b6717,Current Onboard,Trial,Europe,Southern Europe,Only UI,1
1,b948f099-cf35-49e1-872f-05df11df525b,Current Onboard,Trial,Europe,Southern Europe,Only UI,1
1,6620c0c3-9f3f-433e-819f-2dd1f772cbc1,Current Onboard,Trial,Europe,Southern Europe,Only UI,1
1,0d4b1272-2ef9-4f21-9d03-f33311c010d9,Current Onboard,Paid,AMEA,MMEA,Only UI,1
1,84488ee5-51e0-4596-879d-49b96f8a046f,Current Onboard,Trial,Americas,Latin America,No usage,1
1,0770933a-5841-4aee-a916-eef7006afdf3,Current Onboard,Essential Access,Americas,North America,No usage,1
1,d5c7ee2e-2b87-4e88-a766-ea296813f6e1,Current Onboard,Paid,Americas,Latin America,Only UI,1
1,157cb1ca-8edc-4245-9fc7-eb8f9f4006ae,Current Onboard,Trial,AMEA,MMEA,No usage,1
1,7c6e0a18-9810-412d-bad0-68d6ceba38bb,Current Onboard,Paid,Europe,Southern Europe,No usage,1
1,8be0e9a4-afc8-46b5-8579-89ba26530db5,Current Onboard,Trial,Americas,North America,No usage,1
1,98339251-7c01-4af2-b2ca-1a09af154fb6,Current Onboard,Trial,Americas,North America,No usage,1
1,da36e1ca-935e-4422-ad01-8a042f7966ef,Current Onboard,Trial,Europe,Southern Europe,No usage,1
1,ccd0b5b8-b9f7-4a76-b461-499c9a4a6cc4,Current Onboard,Paid,Americas,North America,No usage,1
1,08a3b930-6579-42a9-a924-cf6e26a2a059,Current Onboard,Trial,Americas,Latin America,No usage,1
1,6230e84c-0dce-4063-9993-7a80d2cea07a,Current Onboard,Essential Access,AMEA,MMEA,Only UI,1
1,6b918af4-4d02-43e3-aaf0-40f7f52f41ee,Current Onboard,Paid,AMEA,MMEA,Only UI,1
1,b6584638-09be-4356-9210-685fd9d5d3e1,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,No usage,1
1,20a5ded1-c505-4562-a89b-e779a9d617f4,Current Onboard,Paid,Europe,Nordics,Only UI,1
1,94d182ec-9e4d-4bda-8f51-26788fe190bb,Current Onboard,Paid,Americas,North America,Only UI,1
1,433acd8d-3a22-4b21-a07c-1b09fde59cc4,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,Only UI,1
1,5a749a91-084c-4a19-b124-0a966a7cbbd1,Current Onboard,Paid,Europe,Southern Europe,Only UI,1
1,6803b3b5-f74d-4a6c-867f-b1d4648ea9d9,Current Onboard,Paid,Europe,Southern Europe,Only UI,1
1,dc1aabe1-2b7a-438a-9eaa-cfd45c8ced47,Current Onboard,Paid,Europe,Southern Europe,No usage,1
1,66f31d8e-e648-469d-9773-ee12060a4e14,Current Onboard,Trial,Americas,North America,Only UI,1
1,ae0b51b6-c0a1-4441-95cd-3723283b7a0d,Current Onboard,Trial,AMEA,MMEA,No usage,1
1,6e1f66e6-1cb2-41d2-9620-0c31cd71875b,Current Onboard,Paid,Europe,Germany,No usage,1
1,341ead5f-6a46-4aea-9b21-03862a56cafe,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,Only UI,1
1,df66c642-b14b-41de-baf1-ce170bdcf6e4,Current Onboard,Paid,Europe,Germany,Only UI,1
1,09293df6-e120-4e68-93ae-25e3183aa063,Current Onboard,Paid,Europe,Southern Europe,UI and API,1
1,b503c5ec-a240-4e03-a46b-d314409d7c1a,Current Onboard,Trial,AMEA,MMEA,Only UI,1
1,d1328bb1-df1f-4be0-b33f-e749813dce2b,Current Onboard,Trial,Europe,Germany,No usage,1
1,b2e83ad7-94e8-4e6d-8513-0e9e1650223c,Current Onboard,Trial,Europe,Nordics,No usage,1
1,a886f69d-4385-4dc5-be7d-296a86ffd98e,Current Onboard,Paid,Europe,Southern Europe,Only UI,1
1,3d45f00b-06e2-4443-9961-2ec7d6e5f705,Current Onboard,Trial,Americas,North America,Only UI,1
1,e4a9e917-8e84-42b7-a44d-be6a6383c046,Current Onboard,Trial,Europe,UK Region,Only UI,1
1,23610695-522b-48fe-a71b-7ab8dcddf06e,Current Onboard,Paid,Europe,Germany,Only UI,1
1,55ee8cbb-76f2-4421-8407-4252860d6203,Current Onboard,Paid,Americas,North America,No usage,1
1,3a0a15e2-38bd-4f82-8996-3a47b0c08df6,Current Onboard,Paid,AMEA,MMEA,No usage,1
1,ec7a74ee-5209-45fc-8960-f34932940381,Current Onboard,Trial,Europe,Southern Europe,Only UI,1
1,9a1cc5c6-5a9c-4950-b802-9f5866604c99,Current Onboard,Trial,AMEA,MMEA,Only UI,1
1,25c39dc0-651c-40e6-bfde-08f478fc271b,Current Onboard,Paid,Europe,Southern Europe,UI and API,1
1,e62314cf-53d9-4af9-abda-e617842162e8,Current Onboard,Paid,AMEA,MMEA,No usage,1
1,f303f8bd-7139-4681-871f-0ba91e6f68e7,Current Onboard,Essential Access,Europe,UK Region,Only UI,1
1,99b5e66f-c439-463d-8df6-4e39e281a2a3,Current Onboard,Paid,Americas,North America,No usage,1
1,281e2358-60b3-4ddd-b763-3e279bb491a4,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,No usage,1
1,12cb88d1-2a51-4b5b-8051-7cdd08693fc2,Current Onboard,Trial,Europe,Alps,Only UI,1
1,ea68e259-7e9d-4343-b998-94594fbcbf2a,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,Only UI,1
1,e15c1058-3783-4530-a870-05948ff7f9e1,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,No usage,1
1,aba31a09-4366-4e24-832c-b1340b726a4f,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,No usage,1
1,52cfe515-f9c3-4946-bb43-6092542e76b5,Current Onboard,Trial,AMEA,MMEA,Only UI,1
1,63897a28-218e-449d-b75f-f08ca42bc25d,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,No usage,1
1,e780e083-d7ac-40b5-8b57-f812d7cbe1f1,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,No usage,1
1,ae0c02ed-1fc6-4f44-b786-f8efc108480c,Current Onboard,Paid,Europe,Nordics,No usage,1
1,f684c8f4-df74-4bc3-b660-25e214b692fe,Current Onboard,Paid,AMEA,MMEA,Only UI,1
1,3bdd0fd1-fcc5-40c3-babd-037829415ae5,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,Only UI,1
1,76a04c63-7940-4287-9817-9f0076734b56,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,No usage,1
1,35b7fa23-fbbb-47c3-935b-f76238d5f312,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,Only UI,1
1,4374eab7-4cf6-4ad8-8131-9a486fe89873,Current Onboard,Paid,Europe,Southern Europe,Only UI,1
1,8ce26c65-963c-45e9-ad99-8fc88eaea54f,Current Onboard,Trial,Europe,Germany,Only UI,1
1,49e3603b-2bc5-480e-bc26-c6943791bfd8,Current Onboard,Trial,AMEA,MMEA,No usage,1
1,2ea91573-1deb-47be-88cf-0f975180365a,Current Onboard,Trial,Americas,North America,Only UI,1
1,6abb5fc2-717f-46e5-be1e-22f1e309d871,Current Onboard,Paid,Americas,Latin America,No usage,1
1,dfe1a8bb-99a8-4869-a31e-50dd4cebc376,Current Onboard,Paid,Europe,Nordics,Only UI,1
1,ce1be116-e8e6-4ccd-aafa-9dae4036a2bb,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,No usage,1
1,40f5821b-c686-4630-82d7-bb4b821e805e,Current Onboard,Trial,Europe,Germany,Only UI,1
1,b33261ae-7159-405a-81a9-bdf8a503427f,Current Onboard,Paid,AMEA,MMEA,UI and API,1
1,1b03343f-4a63-4ad5-8c4c-3161ed9c392f,Current Onboard,Paid,AMEA,MMEA,Only UI,1
1,34092fbc-1993-4404-b4f6-d8564ea87928,Current Onboard,Trial,Europe,Southern Europe,Only UI,1
1,2fc30949-47b0-45d7-ab50-f2186c0ca332,Current Onboard,Trial,Americas,North America,No usage,1
1,32eaacf7-a6db-401c-b0fe-1e9e5ce96d17,Current Onboard,Trial,Europe,Nordics,Only UI,1
1,d326768f-1937-4419-bc18-866729162414,Current Onboard,Trial,Europe,Nordics,No usage,1
1,9a3b756d-19fc-4c8e-a88d-055a9863ea27,Current Onboard,Paid,Europe,Alps,UI and API,1
1,2fac27bf-bf17-41eb-8b0d-aaca6add1b4f,Current Onboard,Paid,Americas,Latin America,Only UI,1
1,257c780b-03d1-44d5-bc73-6e406e9419ec,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,No usage,1
1,c3a38314-d190-4d11-b31f-aba9465bbcec,Current Onboard,Paid,Americas,North America,Only UI,1
1,8e412862-00df-4411-b584-e2fc046c9da3,Current Onboard,Trial,Europe,Germany,Only UI,1
1,78ee29bc-2604-4bce-9ce6-392ab2fdf919,Current Onboard,Paid,AMEA,MMEA,Only UI,1
1,f3b7ff04-0e79-4f47-9835-bdc07540ed24,Current Onboard,Paid,Europe,Southern Europe,Only UI,1
1,61d7d93e-b713-400f-b143-97a3ba95b03d,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,Only UI,1
1,dd7b3c00-7fa8-4299-b349-2aacde4050ee,Current Onboard,Paid,Europe,Southern Europe,UI and API,1
1,00ca398b-d855-40f8-b897-86d7000e994e,Current Onboard,Paid,Europe,Southern Europe,UI and API,1
1,ff76fed4-8204-441f-aac5-7869ad59539e,Current Onboard,Trial,Americas,North America,Only UI,1
1,33fb3cf9-81dd-4bdc-9862-5e9286cf334e,Current Onboard,Paid,Americas,Latin America,No usage,1
1,f85f3198-da56-4f2c-9584-019fb2d86e72,Current Onboard,Paid,Americas,North America,Only UI,1
1,9da0922b-be88-4f69-8a4a-7ecdd3849fb5,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,UI and API,1
1,512e349d-b70e-45d5-b75d-84d248084975,Current Onboard,Trial,Europe,Benelux,No usage,1
1,d6d4cc4c-16d7-43a3-8ee3-460714225562,Current Onboard,Trial,AMEA,MMEA,No usage,1
1,db1990ac-2f7c-4948-9ea6-50a7f30f7aad,Current Onboard,Trial,Europe,CEE,Only UI,1
1,48a56f6d-f66e-4bae-a337-a17a0476f11c,Current Onboard,Paid,Europe,Germany,Only UI,1
1,efd35710-bf55-4443-974f-5b005c7ba898,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,UI and API,1
1,5233e251-bf10-41b1-a5d3-2f370b106732,Current Onboard,Trial,Europe,UK Region,No usage,1
1,618d0e56-8415-45a2-9c14-6c00ddc83296,Current Onboard,Trial,Americas,North America,No usage,1
1,9fc85b87-6475-4ae7-8611-aa8c5c115fa4,Current Onboard,Trial,Americas,North America,No usage,1
1,54821086-5a1d-4d4e-9d14-979873a4c390,Current Onboard,Trial,Europe,Southern Europe,No usage,1
1,9e46f98a-514a-47c1-bc10-e9a490a6c5bd,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,No usage,1
1,df73c08c-f7b6-48e5-a901-d40ab8f8f05e,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,No usage,1
1,d0dff6f1-bbbe-4135-80bb-300b72a5a23b,Current Onboard,Trial,Americas,Latin America,No usage,1
1,9a2f9635-c398-4af7-86c4-330f263e5afd,Current Onboard,Paid,Europe,CEE,Only UI,1
1,01dc282a-4165-46bf-a500-5950b4ac8b90,Current Onboard,Trial,AMEA,MMEA,No usage,1
1,977edb82-227b-4ff5-850e-4f45de13cceb,Current Onboard,Trial,Americas,Latin America,No usage,1
1,db2b8f5a-a0d1-40e4-b8a1-62824ae4e4af,Current Onboard,Trial,Americas,North America,Only UI,1
1,e32fa9ed-a44d-4f12-8d46-6a97807bf909,Current Onboard,Trial,Europe,Southern Europe,No usage,1
1,5eb2803e-1be6-48e2-a4d5-3f029587e67d,Current Onboard,Trial,Americas,Latin America,Only UI,1
1,c25e886e-6468-4b4d-8a50-f6b3417b3801,Current Onboard,Paid,AMEA,MMEA,Only UI,1
1,933b07b9-4b68-447d-930f-287ddaf0cdca,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,No usage,1
1,47c9ab43-f2ec-4aba-8962-bb8b69159b71,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,No usage,1
1,7544892e-e5d5-4a9c-afac-a6048461c93a,Current Onboard,Essential Access,AMEA,MMEA,Only API,1
1,95fabe87-9be5-4eed-9089-9f4601dcf0b8,Current Onboard,Paid,AMEA,MMEA,No usage,1
1,7c3c1091-e523-4685-850d-ffc28b0e1aa2,Current Onboard,Paid,AMEA,MMEA,Only UI,1
1,5503eca5-e3e7-4fbc-8290-5f352487f8ab,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,No usage,1
1,00858109-1e61-4f8e-a61e-9ba2ccb5acd9,Current Onboard,Paid,AMEA,MMEA,Only UI,1
1,0d467da1-bbd9-4df2-a5a2-725ca4fc9fb7,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,Only UI,1
1,fe2f12c8-dcfc-4437-8f6b-3314c6d6728d,Current Onboard,Essential Access,Americas,Latin America,Only UI,1
1,f6bbbafd-c268-4ab3-80b6-59e186ad78a1,Current Onboard,Trial,Americas,North America,Only UI,1
1,a4ba000b-3fe4-4a33-b120-f472cb921d18,Current Onboard,Trial,Europe,UK Region,Only UI,1
1,483d5e31-a672-4351-8ab7-88b78470625e,Current Onboard,Trial,Americas,North America,Only UI,1
1,27bbccf7-4ed3-4688-a4fa-dbec37b54cb8,Current Onboard,Paid,Europe,Nordics,No usage,1
1,652402d2-1b13-4ce8-bf44-79d0d25deff1,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,Only UI,1
1,18717bef-5bbd-4aa1-b04e-11510b5923f3,Current Onboard,Paid,Americas,North America,Only UI,1
1,46133dd9-221f-4044-897b-135d21c705ef,Current Onboard,Trial,Europe,Germany,Only UI,1
1,56fbabac-2e1f-4400-874e-061d388b4a62,Current Onboard,Paid,Europe,Southern Europe,Only UI,1
1,a76c4b0d-6aae-420f-a2c7-5ec90b20cf32,Current Onboard,Paid,Americas,Latin America,Only UI,1
1,941a33f1-d684-4d67-b881-d50a0753e44f,Current Onboard,Paid,AMEA,MMEA,UI and API,1
1,9b3ba2dd-e0d6-4358-a237-b621bc4e69c2,Current Onboard,Paid,Americas,Latin America,No usage,1
1,80a08215-6ff6-4c08-8529-b55f4461bf1b,Current Onboard,Paid,Americas,Latin America,No usage,1
1,6612b1aa-239d-4b9b-9c72-fdc71a404d6c,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,Only UI,1
1,b5e4cf15-4db5-4b0b-aebc-895687718b98,Current Onboard,Trial,Europe,Germany,Only UI,1
1,40d9fc9b-31af-4b1d-92da-b689131e6514,Current Onboard,Paid,Americas,Latin America,No usage,1
1,4978d212-9f3f-4ad8-a892-a519d892993f,Current Onboard,Trial,Americas,Latin America,No usage,1
1,4602ed0b-804e-411f-a655-c6927d79e66c,Current Onboard,Trial,AMEA,MMEA,Only UI,1
1,067aaec1-a00b-40da-8f88-d07c6bdfb068,Current Onboard,Paid,Europe,Southern Europe,No usage,1
1,290e1e35-706e-4552-ad80-84448fe42ce8,Current Onboard,Trial,AMEA,APAC exclude Pan Asia,Only UI,1
1,19541ef2-c210-4001-9fd7-8b5906743135,Current Onboard,Paid,AMEA,APAC exclude Pan Asia,No usage,1
1,53422f84-9d84-44b3-9811-45e005677d60,Current Onboard,Paid,Europe,Southern Europe,Only UI,1
